sonde	year	date	h	m	foF2	foF1	M(D)	MUF(D)	fmin	foEs	fminF	fminE	foE	fxI	h'F	h'F2	h'E	h'Es	hmE	yE	QF	QE	DownF	DownE	DownEs	FF	FE	D	fMUF	h'(fMUF)	delta_foF2	foEp	f(h'F)	f(h'F2)	foF1p	peak height of F2 layer	peak height of F1 layer	zhalfNm	foF2p	fminEs	yF2	yF1	TEC	scale F2	B0	B1	D1	foEa	h'Ea	foP	h'P	fbEs	Type Es
PY52R	2006	2006-03-30	5	0					5.905	22.628																		3000.0																									
PY52R	2006	2006-03-30	10	0	4.022				2.71	22.628				4.022	302.51													3000.0																								3.082	
PY52R	2006	2006-03-31	0	0	8.374		3.234	27.081999999999997	6.098	22.628				8.734	306.09													3000.0																								6.098	
PY52R	2006	2006-04-03	14	0	3.5				1.284	22.628				3.341														3000.0																								2.783	
PY52R	2006	2006-04-03	4	0	9.375		3.27	30.656	6.435	22.628				9.222000000000001	268.5													3000.0																								6.505	
PY52R	2006	2006-04-03	2	0	10.609000000000002		3.017	35.035	6.755	22.628				10.609000000000002	277.45													3000.0																								6.755	
PY52R	2006	2006-04-03	8	0	7.336		2.977	21.839000000000002	2.5269999999999997	22.628				7.131	320.41													3000.0																								6.066	
PY52R	2006	2006-04-03	9	0	7.847		3.0010000000000003	23.545	1.956	22.628				7.782999999999999	293.56													3000.0																								5.811	
PY52R	2006	2006-04-03	23	0	7.383999999999999		3.325	24.555	3.5660000000000003	22.628				7.3279999999999985	297.14													3000.0																								5.8420000000000005	
PY52R	2006	2006-04-03	6	0	8.892999999999997		3.262	29.00800000000001	3.807	22.628				8.782	298.93													3000.0																								7.6560000000000015	
PY52R	2006	2006-04-03	11	0					1.46	22.628																		3000.0																									
PY52R	2006	2006-04-03	0	0	8.796		3.1239999999999997	27.474	4.112	22.628				9.073	306.09													3000.0																								6.47	
PY52R	2006	2006-04-03	18	0					1.422	22.628																		3000.0																									
PY52R	2006	2006-04-03	19	0					2.136	22.628																		3000.0																									
PY52R	2006	2006-04-03	17	0	2.676				1.6980000000000002	22.628				2.447	272.08													3000.0																								2.2319999999999998	
PY52R	2006	2006-04-03	12	0	3.321		3.395	11.273	1.237	22.628				3.765	232.7													3000.0																								1.9669999999999999	
PY52R	2006	2006-04-03	5	0	7.8660000000000005		3.0380000000000003	23.901	5.905	22.628				7.697999999999999	332.94													3000.0																								6.647	
PY52R	2006	2006-04-03	3	0	11.074000000000002		3.111	36.3	6.4	22.628				11.074000000000002	275.66													3000.0																								6.505	
PY52R	2006	2006-04-03	13	0	3.1260000000000003				1.492	22.628				3.305	298.93													3000.0																								1.946	
PY52R	2006	2006-04-03	1	0	11.408		3.29	37.536	6.54	22.628				11.193	281.03													3000.0																								6.718999999999999	
PY52R	2006	2006-04-03	16	0	3.4810000000000003		3.425	11.922	2.356	22.628				3.27	239.86													3000.0																								2.356	
PY52R	2006	2006-04-03	21	0	7.2879999999999985		3.404	26.729	2.844	22.628				7.2879999999999985	247.02													3000.0																								5.657	
PY52R	2006	2006-04-03	7	0	7.075				3.1319999999999997	22.628				7.016	309.67													3000.0																								5.8729999999999976	
PY52R	2006	2006-04-03	22	0					3.235	22.628																		3000.0																									
PY52R	2006	2006-04-03	20	0	3.218				2.011	22.628				2.984	295.35													3000.0																								2.2680000000000002	
PY52R	2006	2006-04-03	15	0	3.355		3.28	11.003	1.104	22.628				3.765	257.76													3000.0																								2.113	
PY52R	2006	2006-04-03	10	0	7.97		3.28	26.136999999999997	1.8019999999999998	22.628				7.9129999999999985	273.87													3000.0																								6.3660000000000005	
PY52R	2006	2006-04-04	5	0	10.383				6.131	22.628				10.383	266.71													3000.0																								6.131	
PY52R	2006	2006-04-04	16	0	5.018				1.348	22.628				4.586	239.86													3000.0																								1.8319999999999999	
PY52R	2006	2006-04-04	13	0	4.003				1.25	22.628				3.891														3000.0																								2.5540000000000003	
