sonde	year	date	h	m	foF2	foF1	M(D)	MUF(D)	fmin	foEs	fminF	fminE	foE	fxI	h'F	h'F2	h'E	h'Es	hmE	yE	QF	QE	DownF	DownE	DownEs	FF	FE	D	fMUF	h'(fMUF)	delta_foF2	foEp	f(h'F)	f(h'F2)	foF1p	peak height of F2 layer	peak height of F1 layer	zhalfNm	foF2p	fminEs	yF2	yF1	TEC	scale F2	B0	B1	D1	foEa	h'Ea	foP	h'P	fbEs	Type Es
GU421	2010	02/26/2010	11	0	9.1																																																
GU421	2010	02/26/2010	15	0	5.2																																																
GU421	2010	02/26/2010	17	0	3.6																																																
GU421	2010	02/26/2010	23	0	4.1																																																
GU421	2010	02/26/2010	7	0	13.6																																																
GU421	2010	02/26/2010	5	0	13.7																																																
GU421	2010	02/26/2010	8	0	13.1																																																
GU421	2010	02/26/2010	18	0	3.5																																																
GU421	2010	02/26/2010	9	0	12.2																																																
GU421	2010	02/26/2010	19	0	3.4																																																
GU421	2010	02/27/2010	21	0	2.4																																																
GU421	2010	02/27/2010	20	0	3.2																																																
GU421	2010	02/27/2010	5	0	12.2																																																
GU421	2010	02/27/2010	6	0	12.8																																																
GU421	2010	02/27/2010	14	0	7.2																																																
GU421	2010	02/27/2010	15	0	7.9																																																
GU421	2010	02/27/2010	9	0	12.5																																																
GU421	2010	02/27/2010	1	0	7.8																																																
GU421	2010	02/27/2010	0	0	6.3																																																
GU421	2010	02/27/2010	4	0	12.3																																																
GU421	2010	02/27/2010	22	0	2.2																																																
GU421	2010	02/27/2010	8	0	13.5																																																
GU421	2010	02/27/2010	2	0	9.1																																																
GU421	2010	02/27/2010	3	0	11.0																																																
GU421	2010	02/27/2010	23	0	4.2																																																
GU421	2010	02/27/2010	10	0	11.3																																																
GU421	2010	02/27/2010	11	0	9.3																																																
GU421	2010	02/27/2010	12	0	9.1																																																
GU421	2010	02/27/2010	7	0	13.7																																																
GU421	2010	02/28/2010	11	0	7.8																																																
GU421	2010	02/28/2010	4	0	13.3																																																
GU421	2010	02/28/2010	21	0	2.7																																																
GU421	2010	02/28/2010	3	0	11.3																																																
GU421	2010	02/28/2010	8	0	11.0																																																
GU421	2010	02/28/2010	18	0	3.1																																																
GU421	2010	02/28/2010	6	0	13.6																																																
GU421	2010	02/28/2010	0	0	6.5																																																
GU421	2010	02/28/2010	22	0	1.7																																																
GU421	2010	02/28/2010	17	0	3.1																																																
GU421	2010	02/28/2010	5	0	13.0																																																
GU421	2010	02/28/2010	19	0	3.2																																																
GU421	2010	02/28/2010	7	0	12.7																																																
GU421	2010	02/28/2010	12	0	5.1																																																
GU421	2010	02/28/2010	13	0	4.2																																																
GU421	2010	02/28/2010	1	0	7.4																																																
GU421	2010	02/28/2010	2	0	8.9																																																
GU421	2010	02/28/2010	15	0	4.1																																																
GU421	2010	02/28/2010	16	0	3.5																																																
GU421	2010	02/28/2010	9	0	8.8																																																
GU421	2010	02/28/2010	10	0	8.6																																																
GU421	2010	02/28/2010	20	0	3.6																																																
GU421	2010	02/28/2010	23	0	3.9																																																
GU421	2010	02/28/2010	14	0	4.3																																																
GU421	2010	03/01/2010	10	0	8.2																							3000.0																									
GU421	2010	03/01/2010	8	0	11.2																							3000.0																									
GU421	2010	03/01/2010	4	0	10.5																							3000.0																									
GU421	2010	03/01/2010	19	0	3.6																							3000.0																									
GU421	2010	03/01/2010	1	0	6.1																							3000.0																									
GU421	2010	03/01/2010	17	0	4.1																							3000.0																									
GU421	2010	03/01/2010	7	0	12.8																							3000.0																									
