sonde	year	date	h	m	foF2	foF1	M(D)	MUF(D)	fmin	foEs	fminF	fminE	foE	fxI	h'F	h'F2	h'E	h'Es	hmE	yE	QF	QE	DownF	DownE	DownEs	FF	FE	D	fMUF	h'(fMUF)	delta_foF2	foEp	f(h'F)	f(h'F2)	foF1p	peak height of F2 layer	peak height of F1 layer	zhalfNm	foF2p	fminEs	yF2	yF1	TEC	scale F2	B0	B1	D1	foEa	h'Ea	foP	h'P	fbEs	Type Es
AS237	2010	2010-07-06	8	0	6.6			2.8	2.0																			3000.0																									
AS237	2010	2010-07-06	5	0					2.0	10.2																		3000.0																									
AS237	2010	2010-07-06	4	0	5.9			2.9	2.0	5.0																		3000.0																									
AS237	2010	2010-07-06	10	0					2.0	6.2																		3000.0																									
AS237	2010	2010-07-06	7	0	6.5			2.7	2.0																			3000.0																									
AS237	2010	2010-07-06	11	0	6.2			2.8	2.0																			3000.0																									
AS237	2010	2010-07-06	9	0					2.0	6.0																		3000.0																									
AS237	2010	2010-07-06	6	0					2.0	7.2																		3000.0																									
AS237	2010	2010-07-06	12	0	6.0			3.1	2.0																			3000.0																									
AS237	2010	2010-07-07	10	0					2.0	9.2																		3000.0																									
AS237	2010	2010-07-07	4	0	6.2			3.0	2.0	9.0																		3000.0																									
AS237	2010	2010-07-07	7	0	6.2			2.6	2.0	4.0																		3000.0																									
AS237	2010	2010-07-07	8	0	6.4			2.5	2.0	4.2																		3000.0																									
AS237	2010	2010-07-07	11	0	6.6			2.7	2.0	5.0																		3000.0																									
AS237	2010	2010-07-07	9	0	6.2			2.5	2.0	4.0																		3000.0																									
AS237	2010	2010-07-07	12	0	6.2			2.8	2.0	4.0																		3000.0																									
AS237	2010	2010-07-07	5	0					2.0	9.2																		3000.0																									
AS237	2010	2010-07-07	6	0	6.8			2.7	2.0	5.2																		3000.0																									
AS237	2010	2010-07-08	7	0					2.0	8.2																		3000.0																									
AS237	2010	2010-07-08	9	0					2.0	7.2																		3000.0																									
AS237	2010	2010-07-08	12	0					2.0	5.8																		3000.0																									
AS237	2010	2010-07-08	4	0	6.5			2.8	2.0																			3000.0																									
AS237	2010	2010-07-08	10	0	6.8			2.8	2.0																			3000.0																									
