time	eq_lat	eq_lon	mag	earthquake_id	date	prep_zone	year	sonde	sonde_lat	sonde_lon	eq_sonde_dist
12:40:52.960	-2.7460000000000004	141.694	5.0	usp000fgv5	2007-07-22	141.253754462275	2007	VA50L	-2.7	141.3	44.0730763702913
12:14:27.000	-2.807	141.72	5.1	usp000fgv3	2007-07-22	155.955250282695	2007	VA50L	-2.7	141.3	48.1564624353924
10:49:35.310	-2.7969999999999997	141.66	5.8	usp000fguy	2007-07-22	311.888958409394	2007	VA50L	-2.7	141.3	41.426351446789205
17:44:40.460	-7.666	-13.562999999999999	5.0	usp000fbda	2007-05-06	141.253754462275	2007	AS00Q	-8.0	-14.0	60.8191646843431
20:39:58.710	-8.466000000000001	157.043	8.1	usp000f83m	2007-04-01	3040.88502567628	2007	BR52P	-27.5	152.9	2161.5028761760395
20:39:58.710	-8.466000000000001	157.043	8.1	usp000f83m	2007-04-01	3040.88502567628	2007	CN53L	-34.0	150.7	2913.47837701248
20:39:58.710	-8.466000000000001	157.043	8.1	usp000f83m	2007-04-01	3040.88502567628	2007	DW41K	-12.4	130.9	2891.6545217248804
20:39:58.710	-8.466000000000001	157.043	8.1	usp000f83m	2007-04-01	3040.88502567628	2007	KJ609	9.0	167.2	2245.14316971554
20:39:58.710	-8.466000000000001	157.043	8.1	usp000f83m	2007-04-01	3040.88502567628	2007	NI63_	-29.0	168.0	2555.203882441
20:39:58.710	-8.466000000000001	157.043	8.1	usp000f83m	2007-04-01	3040.88502567628	2007	PY52R	-9.4	142.1	1645.0981036467902
20:39:58.710	-8.466000000000001	157.043	8.1	usp000f83m	2007-04-01	3040.88502567628	2007	TV51R	-19.3	146.7	1641.62020196759
20:39:58.710	-8.466000000000001	157.043	8.1	usp000f83m	2007-04-01	3040.88502567628	2007	VA50L	-2.7	141.3	1856.2883901211899
13:57:58.200	38.34	20.42	5.7	usp000f7cx	2007-03-25	282.487997491571	2007	AT138	38.0	23.6	280.625750757438
00:40:01.610	-20.616999999999997	169.357	7.1	usp000f7b4	2007-03-25	1129.7959146727999	2007	NI63_	-29.0	168.0	942.4225334051371
04:54:50.570	-54.74	146.298	6.9	usp000f3xh	2007-01-30	926.8298233793499	2007	MQ55M	-54.5	159.0	817.347275833819
10:59:17.650	22.564	121.926	6.0	usp000f3jg	2007-01-25	380.189396320561	2007	CL424	24.9	121.2	270.142027896824
11:27:45.060	1.065	126.28200000000001	7.5	usp000f34b	2007-01-21	1678.80401812256	2007	DW41K	-12.4	130.9	1582.1397885414901
04:28:26.660	-3.322	139.834	6.0	usp000f2uh	2007-01-17	380.189396320561	2007	VA50L	-2.7	141.3	176.924978108954
04:23:21.160	46.243	154.524	8.1	usp000f2ab	2007-01-13	3040.88502567628	2007	KB548	48.5	135.1	1480.40162285712
04:23:21.160	46.243	154.524	8.1	usp000f2ab	2007-01-13	3040.88502567628	2007	MG560	60.0	151.0	1547.6145583216198
02:07:17.800	63.211999999999996	-150.605	5.7	usp00079v0	1995-12-30	282.487997491571	1995	CO764	64.9	-147.8	232.08282007960202
15:35:53.910	19.055	-104.205	8.0	usp00074vc	1995-10-09	2754.2287033381704	1995	PA836	34.6	-120.6	2367.5609770614897
05:23:18.540	65.17	-148.565	5.8	usp00074kv	1995-10-06	311.888958409394	1995	CO764	64.9	-147.8	46.815335151575795
22:15:02.530	63.347	-145.359	5.8	usp0007rsz	1996-10-22	311.888958409394	1996	CO764	64.9	-147.8	209.444561665825
04:03:35.480	51.56399999999999	-177.632	7.9	usp0007jcu	1996-06-10	2494.5947269429603	1996	CO764	64.9	-147.8	2254.2556065047697
19:24:13.170	10.597999999999999	-63.486000000000004	7.0	usp00084m2	1997-07-09	1023.29299228075	1997	PRJ18	18.1	-66.2	884.1302700543871
06:09:09.290	18.172	-67.37100000000001	5.1	usp000jc9x	2011-12-17	155.955250282695	2011	SJJ18	18.1	-66.2	124.03794002481199
06:06:12.090	18.188	-67.37	5.2	usp000jc9w	2011-12-17	172.186857498601	2011	SJJ18	18.1	-66.2	124.05452775007
10:35:57.460	19.098	-66.747	5.1	usp000jbh3	2011-11-28	155.955250282695	2011	SJJ18	18.1	-66.2	125.09112993079799
04:56:22.030	19.1	-66.785	5.0	usp000jbgp	2011-11-28	141.253754462275	2011	SJJ18	18.1	-66.2	127.18186640808399
15:21:56.840	51.842	95.911	6.6	usp000jcq2	2011-12-27	688.652296344276	2011	IR352	52.5	104.0	556.346569925728
02:18:03.730	-43.53	172.743	5.9	usp000jch9	2011-12-23	344.349930763338	2011	GH64L	-43.6	172.8	9.040349928481211
01:06:25.650	-43.473	172.84099999999998	5.4	usp000jch2	2011-12-23	209.893988362352	2011	GH64L	-43.6	172.8	14.5078916365232
01:00:52.680	-43.476000000000006	172.921	5.0	usp000jch1	2011-12-23	141.253754462275	2011	GH64L	-43.6	172.8	16.8944589764901
00:58:38.310	-43.49	172.8	5.8	usp000jch0	2011-12-23	311.888958409394	2011	GH64L	-43.6	172.8	12.235281655255802
09:02:03.080	35.508	140.91299999999998	5.1	usp000jcbz	2011-12-18	155.955250282695	2011	TO536	35.7	139.5	129.557862024061
06:09:09.290	18.172	-67.37100000000001	5.1	usp000jc9x	2011-12-17	155.955250282695	2011	PRJ18	18.1	-66.2	124.03794002481199
06:06:12.090	18.188	-67.37	5.2	usp000jc9w	2011-12-17	172.186857498601	2011	PRJ18	18.1	-66.2	124.05452775007
19:10:00.000	-21.51	114.42	5.2	usp000jbvf	2011-12-05	172.186857498601	2011	LM42J	-21.0	115.0	82.66158492484321
20:55:29.490	35.257	140.15200000000002	5.2	usp000jbra	2011-12-02	172.186857498601	2011	TO536	35.7	139.5	76.91343115390909
17:01:48.240	-54.515	158.03	5.0	usp000jbm1	2011-11-29	141.253754462275	2011	MQ55M	-54.5	159.0	62.6639679672808
10:35:57.460	19.098	-66.747	5.1	usp000jbh3	2011-11-28	155.955250282695	2011	PRJ18	18.1	-66.2	125.09112993079799
04:56:22.030	19.1	-66.785	5.0	usp000jbgp	2011-11-28	141.253754462275	2011	PRJ18	18.1	-66.2	127.18186640808399
19:24:31.470	37.365	141.368	6.1	usp000jbaf	2011-11-23	419.758983991007	2011	TO536	35.7	139.5	249.329999860504
02:59:08.510	27.324	125.62100000000001	6.9	usp000jajd	2011-11-08	926.8298233793499	2011	JJ433	33.4	126.3	678.961067375626
02:59:08.510	27.324	125.62100000000001	6.9	usp000jajd	2011-11-08	926.8298233793499	2011	OK426	26.3	127.8	244.460653114721
02:59:08.510	27.324	125.62100000000001	6.9	usp000jajd	2011-11-08	926.8298233793499	2011	YG431	31.2	130.6	647.3713762303221
10:34:30.410	35.814	139.934	5.0	usp000ja9j	2011-11-03	141.253754462275	2011	TO536	35.7	139.5	41.1753232857441
18:54:34.040	-14.437999999999999	-75.96600000000001	6.9	usp000ja1p	2011-10-28	926.8298233793499	2011	JI91J	-12.0	-76.8	285.817640838466
17:57:16.100	-28.993000000000002	-176.238	7.4	usp000j9nm	2011-10-21	1520.5475297325	2011	ND61R	-19.1	-169.9	1274.21567020973
18:26:56.370	26.648000000000003	127.65299999999999	5.0	usp000j8r3	2011-09-29	141.253754462275	2011	OK426	26.3	127.8	41.3826621000679
13:31:01.430	36.774	140.32399999999998	5.1	usp000j8c2	2011-09-21	155.955250282695	2011	TO536	35.7	139.5	140.482904575354
19:26:40.260	40.273	142.779	6.7	usp000j84y	2011-09-16	760.3262769401821	2011	TO536	35.7	139.5	584.147630546427
19:31:04.080	-21.611	-179.528	7.3	usp000j83e	2011-09-15	1377.2094688939499	2011	ND61R	-19.1	-169.9	1041.91977392846
08:00:09.640	36.256	141.338	6.1	usp000j82k	2011-09-15	419.758983991007	2011	TO536	35.7	139.5	176.619127781071
22:55:40.920	-20.671	169.71599999999998	7.0	usp000j7jb	2011-09-03	1023.29299228075	2011	NI63_	-29.0	168.0	942.441459030343
20:52:49.440	35.79	139.358	5.0	usp000j7j7	2011-09-03	141.253754462275	2011	TO536	35.7	139.5	16.264952917408902
06:57:41.610	-6.362	126.75200000000001	6.9	usp000j78h	2011-08-30	926.8298233793499	2011	DW41K	-12.4	130.9	811.209791522836
17:46:11.650	-7.641	-74.525	7.0	usp000j6z8	2011-08-24	1023.29299228075	2011	JI91J	-12.0	-76.8	545.176872614375
17:51:04.250	37.9096667	-77.9363333	5.8	se609212	2011-08-23	311.888958409394	2011	WI937	37.8	-75.5	214.308654714981
17:51:04.250	37.9096667	-77.9363333	5.8	se609212	2011-08-23	311.888958409394	2011	WP937	37.8	-75.5	214.308654714981
11:23:35.250	36.083	141.688	5.9	usp000j6v4	2011-08-22	344.349930763338	2011	TO536	35.7	139.5	201.706698068924
16:55:02.810	-18.365	168.143	7.2	usp000j6r4	2011-08-20	1247.38351424294	2011	NI63_	-29.0	168.0	1183.01854998935
05:36:33.040	37.671	141.65200000000002	6.2	usp000j6nx	2011-08-19	463.446919736288	2011	TO536	35.7	139.5	291.374071458777
11:44:08.370	36.765	143.77	6.1	usp000j6kt	2011-08-17	419.758983991007	2011	TO536	35.7	139.5	400.960707439393
18:22:04.920	37.034	140.893	5.8	usp000j6at	2011-08-11	311.888958409394	2011	TO536	35.7	139.5	193.858635601609
08:19:39.590	-7.024	-12.795	5.2	usp000j6a0	2011-08-11	172.186857498601	2011	AS00Q	-8.0	-14.0	171.587898963236
23:45:43.040	-7.04	-12.618	6.0	usp000j69g	2011-08-10	380.189396320561	2011	AS00Q	-8.0	-14.0	186.08202288955502
07:14:55.290	35.245	140.99	5.3	usp000j61w	2011-08-06	190.10782799233002	2011	TO536	35.7	139.5	144.14595949513202
14:58:09.060	34.631	138.433	5.9	usp000j5ua	2011-08-01	344.349930763338	2011	TO536	35.7	139.5	153.462624191591
18:53:50.720	36.942	140.955	6.3	usp000j5rk	2011-07-30	511.681835540308	2011	TO536	35.7	139.5	189.962431508207
11:54:54.080	35.273	140.933	5.6	usp000j5fr	2011-07-25	255.858588690564	2011	TO536	35.7	139.5	138.201285359715
18:51:25.070	37.73	141.39	6.3	usp000j5ed	2011-07-24	511.681835540308	2011	TO536	35.7	139.5	281.734259932556
04:34:24.180	38.898	141.815	6.3	usp000j5by	2011-07-23	511.681835540308	2011	TO536	35.7	139.5	410.435237868125
19:18:14.840	27.236	128.2	5.3	usp000j57k	2011-07-20	190.10782799233002	2011	OK426	26.3	127.8	111.43188225553699
12:01:12.200	36.128	139.85	5.5	usp000j4yw	2011-07-15	231.739464996848	2011	TO536	35.7	139.5	57.10057227485479
00:57:10.800	38.034	143.264	7.0	usp000j4gp	2011-07-10	1023.29299228075	2011	TO536	35.7	139.5	423.71157914797203
23:47:30.120	-7.7989999999999995	-13.479000000000001	5.3	usp000j4gf	2011-07-09	190.10782799233002	2011	AS00Q	-8.0	-14.0	61.6010989888676
23:17:58.410	-7.859	-13.587	5.2	usp000j4gb	2011-07-09	172.186857498601	2011	AS00Q	-8.0	-14.0	48.1258624507018
22:58:23.200	-8.019	-13.302999999999999	5.0	usp000j4g9	2011-07-09	141.253754462275	2011	AS00Q	-8.0	-14.0	76.7999879333544
18:35:40.740	37.125	140.869	5.5	usp000j4b1	2011-07-07	231.739464996848	2011	TO536	35.7	139.5	200.344416658778
19:03:18.260	-29.539	-176.34	7.6	usp000j48h	2011-07-06	1853.5316234148102	2011	GH64L	-43.6	172.8	1836.77053322485
19:03:18.260	-29.539	-176.34	7.6	usp000j48h	2011-07-06	1853.5316234148102	2011	ND61R	-19.1	-169.9	1331.2885420631599
19:03:18.260	-29.539	-176.34	7.6	usp000j48h	2011-07-06	1853.5316234148102	2011	NI63_	-29.0	168.0	1519.5109573839402
15:14:59.030	36.372	141.618	5.7	usp000j48b	2011-07-06	282.487997491571	2011	TO536	35.7	139.5	204.637972400894
22:14:38.480	35.598	140.461	5.0	usp000j3yx	2011-06-29	141.253754462275	2011	TO536	35.7	139.5	87.5980604372093
03:09:39.470	52.05	-171.83599999999998	7.3	usp000j3mq	2011-06-24	1377.2094688939499	2011	KS759	58.7	-156.6	1209.57827929215
11:38:32.870	30.284000000000002	131.467	5.1	usp000j3m1	2011-06-23	155.955250282695	2011	YG431	31.2	130.6	131.340867144762
21:50:52.350	39.955	142.205	6.7	usp000j3k6	2011-06-22	760.3262769401821	2011	TO536	35.7	139.5	529.5259394048919
10:34:23.030	-43.599	172.525	5.2	usp000j3h1	2011-06-21	172.186857498601	2011	GH64L	-43.6	172.8	22.1515699584161
08:49:40.500	35.623000000000005	141.314	5.4	usp000j3gx	2011-06-21	209.893988362352	2011	TO536	35.7	139.5	164.155140609301
02:20:49.330	-43.56399999999999	172.743	5.9	usp000j33b	2011-06-13	344.349930763338	2011	GH64L	-43.6	172.8	6.09319792436384
01:01:00.280	-43.577	172.755	5.2	usp000j338	2011-06-13	172.186857498601	2011	GH64L	-43.6	172.8	4.43717298334944
10:38:34.540	36.478	140.774	5.4	usp000j2ws	2011-06-09	209.893988362352	2011	TO536	35.7	139.5	143.531514319746
21:09:55.320	-43.583	172.391	5.0	usp000j2rz	2011-06-05	141.253754462275	2011	GH64L	-43.6	172.8	33.0035853122913
16:00:15.030	37.067	140.912	5.5	usp000j2nd	2011-06-03	231.739464996848	2011	TO536	35.7	139.5	197.748636768109
22:06:26.390	35.597	140.49200000000002	5.6	usp000j1zc	2011-05-21	255.858588690564	2011	TO536	35.7	139.5	90.391695402183
00:46:16.950	35.760999999999996	140.843	5.8	usp000j1v8	2011-05-20	311.888958409394	2011	TO536	35.7	139.5	121.452681173577
23:35:52.860	37.396	141.341	6.1	usp000j1jk	2011-05-13	419.758983991007	2011	TO536	35.7	139.5	250.28728497218498
23:21:22.100	26.124000000000002	128.398	5.5	usp000j12q	2011-05-05	231.739464996848	2011	OK426	26.3	127.8	62.8042807692607
12:12:00.530	36.085	139.778	5.0	usp000j0mj	2011-04-26	141.253754462275	2011	TO536	35.7	139.5	49.6121629721447
09:00:21.590	36.217	140.887	5.1	usp000j0j9	2011-04-25	155.955250282695	2011	TO536	35.7	139.5	137.479973795798
13:47:11.230	35.711999999999996	140.696	5.1	usp000j0c4	2011-04-21	155.955250282695	2011	TO536	35.7	139.5	108.031634172871
13:37:03.340	35.579	140.305	6.2	usp000j0c3	2011-04-21	463.446919736288	2011	TO536	35.7	139.5	74.00302304631191
18:41:18.460	-19.921	113.73	5.3	usp000j05d	2011-04-17	190.10782799233002	2011	LM42J	-21.0	115.0	178.66118830691798
02:19:30.790	36.378	139.653	5.8	usp000j020	2011-04-16	311.888958409394	2011	TO536	35.7	139.5	76.6590464047446
06:08:47.340	35.56	141.881	5.7	usp000hzxk	2011-04-14	282.487997491571	2011	TO536	35.7	139.5	215.816559700867
01:08:02.190	36.953	140.418	5.3	usp000hzug	2011-04-13	190.10782799233002	2011	TO536	35.7	139.5	161.836241340232
23:36:21.520	35.376	140.678	5.1	usp000hzuc	2011-04-12	155.955250282695	2011	TO536	35.7	139.5	112.546966942686
05:07:41.860	37.107	140.368	5.9	usp000hzt4	2011-04-12	344.349930763338	2011	TO536	35.7	139.5	174.72808343646702
23:08:16.870	35.417	140.575	6.2	usp000hzsk	2011-04-11	463.446919736288	2011	TO536	35.7	139.5	102.24020356986401
22:26:20.030	36.809	138.284	5.5	usp000hzsf	2011-04-11	231.739464996848	2011	TO536	35.7	139.5	164.65499820055402
11:42:35.130	36.98	140.356	5.5	usp000hzrb	2011-04-11	231.739464996848	2011	TO536	35.7	139.5	161.715468524258
08:26:35.300	37.061	140.35299999999998	5.2	usp000hzqa	2011-04-11	172.186857498601	2011	TO536	35.7	139.5	169.561867594054
08:16:50.910	37.791	140.812	5.8	usp000hzq9	2011-04-11	311.888958409394	2011	TO536	35.7	139.5	260.315395927589
08:16:12.730	37.001	140.401	6.6	usp000hzq8	2011-04-11	688.652296344276	2011	TO536	35.7	139.5	165.69647123213102
12:57:47.820	29.999000000000002	131.78	5.9	usp000hzky	2011-04-09	344.349930763338	2011	YG431	31.2	130.6	174.95012665262797
14:32:43.290	38.275999999999996	141.588	7.1	usp000hzf6	2011-04-07	1129.7959146727999	2011	TO536	35.7	139.5	341.314360379148
14:44:35.130	36.234	141.501	5.3	usp000hz2s	2011-04-01	190.10782799233002	2011	TO536	35.7	139.5	189.674119619441
12:51:36.570	35.396	141.013	5.1	usp000hyxq	2011-03-30	155.955250282695	2011	TO536	35.7	139.5	141.037857756411
05:29:52.520	36.143	142.464	5.7	usp000hyx0	2011-03-30	282.487997491571	2011	TO536	35.7	139.5	271.483428923747
10:54:33.200	37.400999999999996	142.29	6.1	usp000hyv2	2011-03-29	419.758983991007	2011	TO536	35.7	139.5	312.939241384724
22:23:58.800	38.415	142.011	6.2	usp000hyrs	2011-03-27	463.446919736288	2011	TO536	35.7	139.5	375.298001196427
11:36:24.490	38.772	141.88	6.2	usp000hyjm	2011-03-25	463.446919736288	2011	TO536	35.7	139.5	401.431073031148
20:43:13.280	35.923	141.15	5.1	usp000hye6	2011-03-23	155.955250282695	2011	TO536	35.7	139.5	150.883158392595
23:46:53.960	35.239000000000004	140.933	5.0	usp000hyba	2011-03-22	141.253754462275	2011	TO536	35.7	139.5	139.571580582141
22:35:00.720	37.111	140.58	5.5	usp000hyb4	2011-03-22	231.739464996848	2011	TO536	35.7	139.5	184.33178350364102
22:13:57.200	37.014	140.679	5.5	usp000hyb2	2011-03-22	231.739464996848	2011	TO536	35.7	139.5	180.31659852932899
22:12:31.820	37.065	140.638	5.5	usp000hyb1	2011-03-22	231.739464996848	2011	TO536	35.7	139.5	182.853463548951
15:03:46.840	35.787	141.567	5.6	usp000hy9m	2011-03-22	255.858588690564	2011	TO536	35.7	139.5	186.853139479749
13:50:51.910	35.795	141.549	5.9	usp000hy9e	2011-03-22	344.349930763338	2011	TO536	35.7	139.5	185.26974376336102
12:04:08.970	36.289	141.404	5.7	usp000hy8x	2011-03-22	282.487997491571	2011	TO536	35.7	139.5	183.44012546901402
09:19:06.230	37.325	141.791	6.1	usp000hy8c	2011-03-22	419.758983991007	2011	TO536	35.7	139.5	273.14551338922
07:18:45.380	37.244	144.003	6.4	usp000hy7y	2011-03-22	564.936974812303	2011	TO536	35.7	139.5	437.794281080116
03:38:35.840	35.205	140.997	5.7	usp000hy7j	2011-03-22	282.487997491571	2011	TO536	35.7	139.5	146.386001639346
21:04:54.340	36.744	140.286	5.0	usp000hxe0	2011-03-15	141.253754462275	2011	TO536	35.7	139.5	135.863409052255
20:29:59.820	35.209	140.994	5.7	usp000hxdx	2011-03-15	282.487997491571	2011	TO536	35.7	139.5	145.964029581853
13:31:46.320	35.272	138.582	6.0	usp000hxc7	2011-03-15	380.189396320561	2011	TO536	35.7	139.5	95.80706268396591
13:27:56.630	37.576	142.237	6.0	usp000hxc6	2011-03-15	380.189396320561	2011	TO536	35.7	139.5	321.246770891595
09:49:52.640	37.367	142.30100000000002	5.8	usp000hxbc	2011-03-15	311.888958409394	2011	TO536	35.7	139.5	311.501417326707
22:04:11.750	35.75	141.061	5.0	usp000hx8s	2011-03-14	141.253754462275	2011	TO536	35.7	139.5	141.065828247557
06:12:36.060	37.785	142.45600000000002	6.0	usp000hx38	2011-03-14	380.189396320561	2011	TO536	35.7	139.5	350.965704583496
01:02:38.560	36.408	140.894	5.5	usp000hx1e	2011-03-14	231.739464996848	2011	TO536	35.7	139.5	148.03694474241001
23:53:46.390	35.763000000000005	140.997	5.0	usp000hx0z	2011-03-13	141.253754462275	2011	TO536	35.7	139.5	135.347644358481
17:55:21.600	35.152	141.1	5.6	usp000hwyc	2011-03-13	255.858588690564	2011	TO536	35.7	139.5	157.30613300905398
15:10:52.460	35.468	140.834	5.2	usp000hwx2	2011-03-13	172.186857498601	2011	TO536	35.7	139.5	123.399724118796
04:36:13.350	35.208	140.97299999999998	5.1	usp000hws4	2011-03-13	155.955250282695	2011	TO536	35.7	139.5	144.244272282704
02:23:34.520	36.344	142.344	5.8	usp000hwqp	2011-03-13	311.888958409394	2011	TO536	35.7	139.5	265.677451146066
01:26:04.250	35.723	141.637	6.1	usp000hwq6	2011-03-13	419.758983991007	2011	TO536	35.7	139.5	193.016050482243
00:32:57.240	36.008	140.868	5.0	usp000hwpn	2011-03-13	141.253754462275	2011	TO536	35.7	139.5	127.99798505762101
23:24:48.780	38.047	141.72	6.1	usp000hwnq	2011-03-12	419.758983991007	2011	TO536	35.7	139.5	327.343936248768
22:12:46.270	37.681	141.889	5.8	usp000hwmq	2011-03-12	311.888958409394	2011	TO536	35.7	139.5	306.498675091235
17:19:23.850	36.516999999999996	142.482	5.8	usp000hwj3	2011-03-12	311.888958409394	2011	TO536	35.7	139.5	282.945069932016
14:35:01.120	35.775999999999996	141.662	5.4	usp000hwgn	2011-03-12	209.893988362352	2011	TO536	35.7	139.5	195.37482012516898
13:15:41.650	37.249	141.159	6.1	usp000hwfv	2011-03-12	419.758983991007	2011	TO536	35.7	139.5	227.375306140843
03:34:43.920	35.222	140.953	5.3	usp000hw93	2011-03-12	190.10782799233002	2011	TO536	35.7	139.5	141.968331671817
03:11:57.760	35.952	141.344	5.9	usp000hw8u	2011-03-12	344.349930763338	2011	TO536	35.7	139.5	168.643967798337
01:47:15.400	37.594	142.648	6.5	usp000hw7r	2011-03-12	623.7348354824189	2011	TO536	35.7	139.5	351.113406030701
00:45:09.180	36.111999999999995	141.768	5.5	usp000hw6s	2011-03-12	231.739464996848	2011	TO536	35.7	139.5	209.403365455927
23:59:21.080	36.528	141.506	5.4	usp000hw62	2011-03-11	209.893988362352	2011	TO536	35.7	139.5	202.411352263853
20:23:41.280	35.814	141.605	5.7	usp000hw2f	2011-03-11	282.487997491571	2011	TO536	35.7	139.5	190.423167761083
19:31:56.250	36.943000000000005	138.3	5.7	usp000hw1n	2011-03-11	282.487997491571	2011	TO536	35.7	139.5	175.15554297529
19:24:24.510	35.685	140.658	5.5	usp000hw1j	2011-03-11	231.739464996848	2011	TO536	35.7	139.5	104.622261395502
19:08:38.730	36.264	140.884	5.5	usp000hw1a	2011-03-11	231.739464996848	2011	TO536	35.7	139.5	139.47277631182502
18:59:16.540	37.014	138.376	6.2	usp000hw18	2011-03-11	463.446919736288	2011	TO536	35.7	139.5	177.476295954486
18:17:07.290	36.22	141.628	5.8	usp000hw0q	2011-03-11	311.888958409394	2011	TO536	35.7	139.5	200.124129551371
17:17:23.610	35.330999999999996	141.391	5.5	usp000hvzr	2011-03-11	231.739464996848	2011	TO536	35.7	139.5	176.05226511825902
15:42:03.880	36.024	141.713	5.4	usp000hvye	2011-03-11	209.893988362352	2011	TO536	35.7	139.5	202.713000707821
15:22:27.020	35.637	141.548	5.5	usp000hvy3	2011-03-11	231.739464996848	2011	TO536	35.7	139.5	185.19387500107499
15:20:08.190	36.398	141.864	6.0	usp000hvy2	2011-03-11	380.189396320561	2011	TO536	35.7	139.5	226.32138788977002
15:19:38.270	36.247	141.856	5.5	usp000hvy1	2011-03-11	231.739464996848	2011	TO536	35.7	139.5	220.628127655805
15:13:14.680	35.994	141.808	6.3	usp000hvy0	2011-03-11	511.681835540308	2011	TO536	35.7	139.5	210.640300392781
15:07:39.530	36.332	141.54	5.5	usp000hvxx	2011-03-11	231.739464996848	2011	TO536	35.7	139.5	196.532456925306
14:56:11.930	35.96	141.403	5.8	usp000hvxs	2011-03-11	311.888958409394	2011	TO536	35.7	139.5	174.02996485621298
14:00:38.590	36.123000000000005	140.761	5.5	usp000hvwz	2011-03-11	231.739464996848	2011	TO536	35.7	139.5	122.95726161171301
13:34:30.600	36.162	141.84	5.5	usp000hvwj	2011-03-11	231.739464996848	2011	TO536	35.7	139.5	216.9214952246
13:16:51.500	36.371	141.743	5.6	usp000hvw7	2011-03-11	255.858588690564	2011	TO536	35.7	139.5	215.105308469658
12:49:02.640	36.147	141.602	5.6	usp000hvvw	2011-03-11	255.858588690564	2011	TO536	35.7	139.5	195.750299614868
11:58:54.410	35.751999999999995	142.08	5.6	usp000hvv5	2011-03-11	255.858588690564	2011	TO536	35.7	139.5	233.03506431305198
11:56:13.240	36.266999999999996	141.52700000000002	5.5	usp000hvv2	2011-03-11	231.739464996848	2011	TO536	35.7	139.5	193.029711961823
11:46:42.500	36.004	141.171	5.8	usp000hvux	2011-03-11	311.888958409394	2011	TO536	35.7	139.5	154.395647660408
11:44:28.300	36.695	142.244	5.7	usp000hvuw	2011-03-11	282.487997491571	2011	TO536	35.7	139.5	270.01166279329203
11:36:40.920	39.241	142.463	6.6	usp000hvuu	2011-03-11	688.652296344276	2011	TO536	35.7	139.5	472.740464761056
11:32:14.800	36.238	142.39600000000002	5.7	usp000hvuq	2011-03-11	282.487997491571	2011	TO536	35.7	139.5	267.472331553466
11:21:03.070	35.684	140.933	5.7	usp000hvug	2011-03-11	282.487997491571	2011	TO536	35.7	139.5	129.463971397358
11:16:50.250	36.628	141.809	5.5	usp000hvuf	2011-03-11	231.739464996848	2011	TO536	35.7	139.5	231.60912205805099
11:13:12.980	36.38	141.778	5.5	usp000hvud	2011-03-11	231.739464996848	2011	TO536	35.7	139.5	218.393946575178
11:10:58.300	35.535	141.842	5.5	usp000hvuc	2011-03-11	231.739464996848	2011	TO536	35.7	139.5	212.55527108876097
10:45:19.320	35.888000000000005	141.388	5.4	usp000hvtx	2011-03-11	209.893988362352	2011	TO536	35.7	139.5	171.613778549588
10:15:49.410	35.808	140.983	5.0	usp000hvtc	2011-03-11	141.253754462275	2011	TO536	35.7	139.5	134.402119700069
09:37:04.610	35.912	141.601	5.5	usp000hvst	2011-03-11	231.739464996848	2011	TO536	35.7	139.5	190.983766828095
08:52:04.660	36.326	141.09799999999998	5.3	usp000hvrt	2011-03-11	190.10782799233002	2011	TO536	35.7	139.5	159.74555987508
08:44:00.140	36.122	140.966	5.6	usp000hvrp	2011-03-11	255.858588690564	2011	TO536	35.7	139.5	140.16086160302
08:40:56.140	37.446999999999996	140.984	5.9	usp000hvrn	2011-03-11	344.349930763338	2011	TO536	35.7	139.5	235.220276528355
08:35:22.110	36.033	140.984	5.6	usp000hvrj	2011-03-11	255.858588690564	2011	TO536	35.7	139.5	138.797829384922
08:31:09.260	37.469	141.17600000000002	6.0	usp000hvrg	2011-03-11	380.189396320561	2011	TO536	35.7	139.5	247.222924652917
08:26:36.930	37.367	143.017	6.1	usp000hvre	2011-03-11	419.758983991007	2011	TO536	35.7	139.5	364.90253997650706
08:19:24.380	36.166	141.562	6.5	usp000hvrd	2011-03-11	623.7348354824189	2011	TO536	35.7	139.5	192.80361431684503
08:19:14.520	36.117	141.69799999999998	5.4	usp000hvrc	2011-03-11	209.893988362352	2011	TO536	35.7	139.5	203.37477713536
08:12:07.260	36.569	141.486	6.2	usp000hvra	2011-03-11	463.446919736288	2011	TO536	35.7	139.5	202.90347985371898
08:10:29.340	36.287	140.852	5.6	usp000hvr9	2011-03-11	255.858588690564	2011	TO536	35.7	139.5	138.081823441008
08:01:57.000	36.936	142.7	5.9	usp000hvr6	2011-03-11	344.349930763338	2011	TO536	35.7	139.5	318.016826032466
07:44:27.990	36.195	141.813	5.8	usp000hvqv	2011-03-11	311.888958409394	2011	TO536	35.7	139.5	215.42624961409803
07:42:55.650	36.403	141.892	5.7	usp000hvqu	2011-03-11	282.487997491571	2011	TO536	35.7	139.5	228.871010098854
07:30:18.450	37.442	141.195	6.0	usp000hvqn	2011-03-11	380.189396320561	2011	TO536	35.7	139.5	245.896930432371
07:29:01.830	39.031	142.349	6.3	usp000hvqm	2011-03-11	511.681835540308	2011	TO536	35.7	139.5	447.945416330717
07:28:12.360	36.823	141.82399999999998	6.1	usp000hvqk	2011-03-11	419.758983991007	2011	TO536	35.7	139.5	242.984953734654
07:23:16.910	37.454	142.097	5.9	usp000hvqh	2011-03-11	344.349930763338	2011	TO536	35.7	139.5	303.084886782364
