date	dist_to_eq	earthquake_id	eq_lat	eq_lon	mag	sonde	time	year
2010-12-25	2323.488359858123	usp000hrw0	-19.702	167.947	7.3	ND61R	13:16:37.000	2010.0
2010-12-25	1759.7187119086636	usp000hrw0	-19.702	167.947	7.3	BR52P	13:16:37.000	2010.0
2010-12-25	2226.734049334529	usp000hrw0	-19.702	167.947	7.3	TV51R	13:16:37.000	2010.0
2010-12-25	2329.6139940571356	usp000hrw0	-19.702	167.947	7.3	CN53L	13:16:37.000	2010.0
2010-12-25	2696.3628282598106	usp000hrw0	-19.702	167.947	7.3	GH64L	13:16:37.000	2010.0
2010-12-25	2542.6937776386153	usp000hrw0	-19.702	167.947	7.3	CB53N	13:16:37.000	2010.0
2010-12-21	1898.3330202444752	usp000hr97	26.901	143.69799999999995	7.4	IC437	17:19:40.660	2010.0
2010-12-21	1581.5321884825548	usp000hr97	26.901	143.69799999999995	7.4	OK426	17:19:40.660	2010.0
2010-12-21	1961.0664255209829	usp000hr97	26.901	143.69799999999995	7.4	AN438	17:19:40.660	2010.0
2010-12-21	2912.8709441453334	usp000hr97	26.901	143.69799999999995	7.4	BP440	17:19:40.660	2010.0
2010-12-21	2514.9262450229076	usp000hr97	26.901	143.69799999999995	7.4	KB548	17:19:40.660	2010.0
2010-12-21	2065.273408226498	usp000hr97	26.901	143.69799999999995	7.4	WK546	17:19:40.660	2010.0
2010-12-21	2259.0892477775055	usp000hr97	26.901	143.69799999999995	7.4	CL424	17:19:40.660	2010.0
2010-12-21	1819.6685295929572	usp000hr97	26.901	143.69799999999995	7.4	JJ433	17:19:40.660	2010.0
2010-10-25	2625.5152404035184	usp000hnj4	-3.487	100.082	7.8	HA419	14:42:22.460	2010.0
2010-10-25	2529.8212680176807	usp000hnj4	-3.487	100.082	7.8	LM42J	14:42:22.460	2010.0
2010-10-25	3532.5072527648645	usp000hnj4	-3.487	100.082	7.8	DW41K	14:42:22.460	2010.0
2010-10-25	3291.5061854544174	usp000hnj4	-3.487	100.082	7.8	GU421	14:42:22.460	2010.0
2010-10-25	3590.65236194414	usp000hnj4	-3.487	100.082	7.8	MU43K	14:42:22.460	2010.0
2010-10-25	4457.612256578453	usp000hnj4	-3.487	100.082	7.8	OK426	14:42:22.460	2010.0
2010-10-25	3730.447333315484	usp000hnj4	-3.487	100.082	7.8	09429	14:42:22.460	2010.0
2010-10-25	3585.770026661795	usp000hnj4	-3.487	100.082	7.8	PE43K	14:42:22.460	2010.0
2010-10-25	3895.260461615155	usp000hnj4	-3.487	100.082	7.8	CL424	14:42:22.460	2010.0
2010-10-25	2540.1276220381	usp000hnj4	-3.487	100.082	7.8	LM42B	14:42:22.460	2010.0
2010-10-04	938.5886705563479	usp000hmkj	24.27	125.154	6.3	YG431	13:28:38.860	2010.0
2010-10-04	1203.952069040695	usp000hmkj	24.27	125.154	6.3	GU421	13:28:38.860	2010.0
2010-10-04	1021.6243756566054	usp000hmkj	24.27	125.154	6.3	JJ433	13:28:38.860	2010.0
2010-09-29	1044.1263622558502	usp000hmbq	-4.963	133.76	7.0	PY52R	17:11:25.940	2010.0
2010-09-29	918.3010548395991	usp000hmb0	37.257	139.88299999999998	5.5	WK546	08:00:00.500	2010.0
2010-08-10	2331.2237280838644	usp000hhuc	-17.541	168.06900000000005	7.3	ND61R	05:23:44.980	2010.0
2010-08-10	1909.1535699910937	usp000hhuc	-17.541	168.06900000000005	7.3	BR52P	05:23:44.980	2010.0
2010-08-10	2262.1238456556484	usp000hhuc	-17.541	168.06900000000005	7.3	TV51R	05:23:44.980	2010.0
2010-08-10	2517.6421668025014	usp000hhuc	-17.541	168.06900000000005	7.3	CN53L	05:23:44.980	2010.0
2010-08-10	2731.452541118056	usp000hhuc	-17.541	168.06900000000005	7.3	CB53N	05:23:44.980	2010.0
2010-07-04	1137.1617276715767	usp000heww	39.697	142.369	6.3	KB548	21:55:51.980	2010.0
2010-07-04	636.7012382776059	usp000heww	39.697	142.369	6.3	WK546	21:55:51.980	2010.0
2010-06-13	892.9749166225245	usp000hdx3	37.372	141.625	5.9	WK546	03:32:57.240	2010.0
2010-05-26	1280.926288711745	usp000hd6j	25.773000000000003	129.944	6.5	IC437	08:53:08.030	2010.0
2010-05-26	1324.8082936216001	usp000hd6j	25.773000000000003	129.944	6.5	AN438	08:53:08.030	2010.0
2010-05-26	884.217331482333	usp000hd6j	25.773000000000003	129.944	6.5	CL424	08:53:08.030	2010.0
2010-05-26	918.4567589242878	usp000hd6j	25.773000000000003	129.944	6.5	JJ433	08:53:08.030	2010.0
2010-04-11	518.6773786799715	usp000hb7n	36.965	-3.542	6.3	EB040	22:08:12.790	2010.0
2010-04-06	3253.9366966944826	usp000hat0	2.383	97.048	7.8	LM42J	22:15:01.580	2010.0
2010-04-06	4085.328105555603	usp000hat0	2.383	97.048	7.8	DW41K	22:15:01.580	2010.0
2010-04-06	2901.1121160703788	usp000hat0	2.383	97.048	7.8	GU421	22:15:01.580	2010.0
2010-04-06	4325.415581447703	usp000hat0	2.383	97.048	7.8	MU43K	22:15:01.580	2010.0
2010-04-06	4224.914362807441	usp000hat0	2.383	97.048	7.8	OK426	22:15:01.580	2010.0
2010-04-06	3174.024279893146	usp000hat0	2.383	97.048	7.8	09429	22:15:01.580	2010.0
2010-04-06	4320.500385649134	usp000hat0	2.383	97.048	7.8	PE43K	22:15:01.580	2010.0
2010-04-06	3602.574159899232	usp000hat0	2.383	97.048	7.8	CL424	22:15:01.580	2010.0
2010-04-06	3269.750647827165	usp000hat0	2.383	97.048	7.8	LM42B	22:15:01.580	2010.0
2010-04-04	1300.513319332974	ci14607652	32.2861667	-115.29533329999998	7.2	IF843	22:40:42.360	2010.0
2010-04-04	1259.8394040666792	ci14607652	32.2861667	-115.29533329999998	7.2	BC840	22:40:42.360	2010.0
2010-04-04	1464.3026490359052	ci14607652	32.2861667	-115.29533329999998	7.2	DS932	22:40:42.360	2010.0
2010-04-04	1682.699765094955	ci14607652	32.2861667	-115.29533329999998	7.2	AU930	22:40:42.360	2010.0
2010-03-14	1245.5427076556575	usp000h9cg	37.745	141.59	6.5	IC437	08:08:03.960	2010.0
2010-03-14	1241.7280832906383	usp000h9cg	37.745	141.59	6.5	YG431	08:08:03.960	2010.0
2010-03-14	1294.2925378672699	usp000h9cg	37.745	141.59	6.5	AN438	08:08:03.960	2010.0
2010-03-14	1305.9836633536343	usp000h9cg	37.745	141.59	6.5	KB548	08:08:03.960	2010.0
2010-03-14	851.5133263240632	usp000h9cg	37.745	141.59	6.5	WK546	08:08:03.960	2010.0
2010-02-28	618.9901805885469	usp000h83m	25.954	128.484	5.0	YG431	02:51:41.590	2010.0
2010-02-28	740.9421134167155	usp000h83m	25.954	128.484	5.0	CL424	02:51:41.590	2010.0
2010-02-28	854.6143497136118	usp000h83m	25.954	128.484	5.0	JJ433	02:51:41.590	2010.0
2010-02-28	622.4526295589801	usp000h82q	25.937	128.433	5.0	YG431	01:20:29.990	2010.0
2010-02-28	735.6381921037223	usp000h82q	25.937	128.433	5.0	CL424	01:20:29.990	2010.0
2010-02-28	855.2530214582142	usp000h82q	25.937	128.433	5.0	JJ433	01:20:29.990	2010.0
2010-02-27	629.4509500497355	usp000h7vg	25.891	128.368	5.2	YG431	12:19:54.450	2010.0
2010-02-27	728.537580705484	usp000h7vg	25.891	128.368	5.2	CL424	12:19:54.450	2010.0
2010-02-27	858.7502972636593	usp000h7vg	25.891	128.368	5.2	JJ433	12:19:54.450	2010.0
2010-02-27	12137.977680748125	official20100227063411530_30	-36.122	-72.898	8.8	GM037	06:34:11.530	2010.0
2010-02-27	8757.385046705695	official20100227063411530_30	-36.122	-72.898	8.8	MHJ45	06:34:11.530	2010.0
2010-02-27	7905.47464953051	official20100227063411530_30	-36.122	-72.898	8.8	MW26P	06:34:11.530	2010.0
2010-02-27	9098.214325848043	official20100227063411530_30	-36.122	-72.898	8.8	AL945	06:34:11.530	2010.0
2010-02-27	8640.089847275862	official20100227063411530_30	-36.122	-72.898	8.8	GR13L	06:34:11.530	2010.0
2010-02-27	11976.56885622114	official20100227063411530_30	-36.122	-72.898	8.8	RL052	06:34:11.530	2010.0
2010-02-27	10620.790494954754	official20100227063411530_30	-36.122	-72.898	8.8	EA036	06:34:11.530	2010.0
2010-02-27	9290.784255477995	official20100227063411530_30	-36.122	-72.898	8.8	PA836	06:34:11.530	2010.0
2010-02-27	11108.490225464877	official20100227063411530_30	-36.122	-72.898	8.8	NQJ61	06:34:11.530	2010.0
2010-02-27	6708.736312834734	official20100227063411530_30	-36.122	-72.898	8.8	AS00Q	06:34:11.530	2010.0
2010-02-27	8804.381856934053	official20100227063411530_30	-36.122	-72.898	8.8	HAJ45	06:34:11.530	2010.0
2010-02-27	9373.289326639635	official20100227063411530_30	-36.122	-72.898	8.8	ND61R	06:34:11.530	2010.0
2010-02-27	8226.695791700433	official20100227063411530_30	-36.122	-72.898	8.8	WP937	06:34:11.530	2010.0
2010-02-27	9756.447901267733	official20100227063411530_30	-36.122	-72.898	8.8	IF843	06:34:11.530	2010.0
2010-02-27	10379.327759726822	official20100227063411530_30	-36.122	-72.898	8.8	NI63_	06:34:11.530	2010.0
2010-02-27	7538.358090242017	official20100227063411530_30	-36.122	-72.898	8.8	EG931	06:34:11.530	2010.0
2010-02-27	11472.233389617242	official20100227063411530_30	-36.122	-72.898	8.8	BR52P	06:34:11.530	2010.0
2010-02-27	9090.929802754115	official20100227063411530_30	-36.122	-72.898	8.8	BD840	06:34:11.530	2010.0
2010-02-27	9081.749561800874	official20100227063411530_30	-36.122	-72.898	8.8	BC840	06:34:11.530	2010.0
2010-02-27	8527.995759160538	official20100227063411530_30	-36.122	-72.898	8.8	LV12P	06:34:11.530	2010.0
2010-02-27	9355.053957145088	official20100227063411530_30	-36.122	-72.898	8.8	MU12K	06:34:11.530	2010.0
2010-02-27	8226.695791700433	official20100227063411530_30	-36.122	-72.898	8.8	WI937	06:34:11.530	2010.0
2010-02-27	11004.574553166134	official20100227063411530_30	-36.122	-72.898	8.8	CN53L	06:34:11.530	2010.0
2010-02-27	7022.996040790288	official20100227063411530_30	-36.122	-72.898	8.8	JB57N	06:34:11.530	2010.0
2010-02-27	8010.993017399119	official20100227063411530_30	-36.122	-72.898	8.8	HE13N	06:34:11.530	2010.0
2010-02-27	10014.722622088222	official20100227063411530_30	-36.122	-72.898	8.8	GSJ53	06:34:11.530	2010.0
2010-02-27	8949.1568042209	official20100227063411530_30	-36.122	-72.898	8.8	GH64L	06:34:11.530	2010.0
2010-02-27	10338.046224584827	official20100227063411530_30	-36.122	-72.898	8.8	HO54K	06:34:11.530	2010.0
2010-02-27	8116.4243343839835	official20100227063411530_30	-36.122	-72.898	8.8	DS932	06:34:11.530	2010.0
2010-02-27	6739.993685018873	official20100227063411530_30	-36.122	-72.898	8.8	SQ67Q	06:34:11.530	2010.0
2010-02-27	11335.016867526165	official20100227063411530_30	-36.122	-72.898	8.8	EB040	06:34:11.530	2010.0
2010-02-27	8625.262731600302	official20100227063411530_30	-36.122	-72.898	8.8	CW46O	06:34:11.530	2010.0
2010-02-27	11633.501000739674	official20100227063411530_30	-36.122	-72.898	8.8	SMJ67	06:34:11.530	2010.0
2010-02-27	8789.292027609146	official20100227063411530_30	-36.122	-72.898	8.8	MQ55M	06:34:11.530	2010.0
2010-02-27	11955.49721694735	official20100227063411530_30	-36.122	-72.898	8.8	FF051	06:34:11.530	2010.0
2010-02-27	10968.708689371766	official20100227063411530_30	-36.122	-72.898	8.8	CB53N	06:34:11.530	2010.0
2010-02-27	7839.487161124254	official20100227063411530_30	-36.122	-72.898	8.8	AU930	06:34:11.530	2010.0
2010-02-26	1245.5086061394675	usp000h7qu	25.93	128.425	7.0	IC437	20:31:26.970	2010.0
2010-02-26	1551.8268168996933	usp000h7qu	25.93	128.425	7.0	GU421	20:31:26.970	2010.0
2010-02-26	1283.8907589793703	usp000h7qu	25.93	128.425	7.0	AN438	20:31:26.970	2010.0
2010-02-26	1927.0631878224906	usp000h7qu	25.93	128.425	7.0	BP440	20:31:26.970	2010.0
2010-02-26	1514.4963265934784	usp000h7qu	25.93	128.425	7.0	TO536	20:31:26.970	2010.0
2010-02-18	1266.6069575729919	usp000h7dn	42.587	130.703	6.9	YG431	01:13:19.510	2010.0
2010-02-18	1830.7498458931232	usp000h7dn	42.587	130.703	6.9	OK426	01:13:19.510	2010.0
2010-02-18	1279.7669238435562	usp000h7dn	42.587	130.703	6.9	ML449	01:13:19.510	2010.0
2010-02-18	1235.9180703757245	usp000h7dn	42.587	130.703	6.9	BP440	01:13:19.510	2010.0
2010-02-18	1077.1244854535241	usp000h7dn	42.587	130.703	6.9	TO536	01:13:19.510	2010.0
2010-02-18	933.0280699533329	usp000h7dn	42.587	130.703	6.9	WK546	01:13:19.510	2010.0
2010-02-18	1091.900459139061	usp000h7dn	42.587	130.703	6.9	JJ433	01:13:19.510	2010.0
2010-01-25	750.4116984773001	usp000h6kk	30.964	130.888	5.5	IC437	07:15:08.980	2010.0
2010-01-25	599.9299425919389	usp000h6kk	30.964	130.888	5.5	OK426	07:15:08.980	2010.0
2010-01-25	804.2269067143538	usp000h6kk	30.964	130.888	5.5	AN438	07:15:08.980	2010.0
2010-01-25	957.5153639744348	usp000h6kk	30.964	130.888	5.5	TO536	07:15:08.980	2010.0
2010-01-25	509.7837010286845	usp000h6kk	30.964	130.888	5.5	JJ433	07:15:08.980	2010.0
2010-01-22	705.5862325515166	usp000h6ff	38.422	22.043000000000006	5.4	GM037	00:46:56.700	2010.0
2010-01-22	664.9846583671243	usp000h6ff	38.422	22.043000000000006	5.4	IS141	00:46:56.700	2010.0
2010-01-22	893.8547458567824	usp000h6ff	38.422	22.043000000000006	5.4	RA041	00:46:56.700	2010.0
2010-01-22	437.25466462227735	usp000h6ff	38.422	22.043000000000006	5.4	VT139	00:46:56.700	2010.0
2010-01-22	898.0270726613319	usp000h6ff	38.422	22.043000000000006	5.4	RO041	00:46:56.700	2010.0
2010-01-18	698.3686156241977	usp000h6a0	38.404	21.961	5.5	GM037	15:56:09.000	2010.0
2010-01-18	672.2133440813528	usp000h6a0	38.404	21.961	5.5	IS141	15:56:09.000	2010.0
2010-01-18	888.4845891973065	usp000h6a0	38.404	21.961	5.5	RA041	15:56:09.000	2010.0
2010-01-18	432.58167901553344	usp000h6a0	38.404	21.961	5.5	VT139	15:56:09.000	2010.0
2010-01-18	892.7165320470767	usp000h6a0	38.404	21.961	5.5	RO041	15:56:09.000	2010.0
2010-01-15	649.2731010300752	usp000h659	26.746	126.285	5.7	YG431	11:08:38.370	2010.0
2010-01-15	548.9062478397757	usp000h659	26.746	126.285	5.7	CL424	11:08:38.370	2010.0
2010-01-15	740.124715487	usp000h659	26.746	126.285	5.7	JJ433	11:08:38.370	2010.0
2009-11-09	1679.7784087865111	usp000h3wn	-17.239	178.331	7.3	NI63_	10:44:55.110	2009.0
2009-11-03	572.8208149406005	usp000h3pp	37.504	20.491	5.8	GM037	05:25:08.130	2009.0
2009-11-03	833.9339556330698	usp000h3pp	37.504	20.491	5.8	IS141	05:25:08.130	2009.0
2009-11-03	834.0763805349634	usp000h3pp	37.504	20.491	5.8	RA041	05:25:08.130	2009.0
2009-11-03	415.4228180529672	usp000h3pp	37.504	20.491	5.8	VT139	05:25:08.130	2009.0
2009-11-03	840.0756706465278	usp000h3pp	37.504	20.491	5.8	RO041	05:25:08.130	2009.0
2009-10-30	902.0062522991072	usp000h3jp	29.218000000000004	129.782	6.8	IC437	07:03:39.120	2009.0
2009-10-30	948.5446810620809	usp000h3jp	29.218000000000004	129.782	6.8	AN438	07:03:39.120	2009.0
2009-10-30	1161.5282049898096	usp000h3jp	29.218000000000004	129.782	6.8	TO536	07:03:39.120	2009.0
2009-10-30	975.927107842235	usp000h3jp	29.218000000000004	129.782	6.8	CL424	07:03:39.120	2009.0
2009-10-24	1269.08323828296	usp000h3c5	-6.132999999999999	130.385	6.9	VA50L	14:40:43.720	2009.0
2009-10-24	1341.05109634291	usp000h3c5	-6.132999999999999	130.385	6.9	PY52R	14:40:43.720	2009.0
2009-10-07	3850.770321810465	usp000h2gd	-12.517	166.382	7.8	DW41K	22:18:51.240	2009.0
2009-10-07	2395.0391538724193	usp000h2gd	-12.517	166.382	7.8	KJ609	22:18:51.240	2009.0
2009-10-07	3748.1219221660554	usp000h2gd	-12.517	166.382	7.8	GU513	22:18:51.240	2009.0
2009-10-07	2638.882952212356	usp000h2gd	-12.517	166.382	7.8	ND61R	22:18:51.240	2009.0
2009-10-07	2969.3900429570476	usp000h2gd	-12.517	166.382	7.8	VA50L	22:18:51.240	2009.0
2009-10-07	2868.5365207436007	usp000h2gd	-12.517	166.382	7.8	CN53L	22:18:51.240	2009.0
2009-10-07	2673.116775683305	usp000h2gd	-12.517	166.382	7.8	PY52R	22:18:51.240	2009.0
2009-10-07	3511.6657130727517	usp000h2gd	-12.517	166.382	7.8	GH64L	22:18:51.240	2009.0
2009-10-07	3850.537827394169	usp000h2gd	-12.517	166.382	7.8	HO54K	22:18:51.240	2009.0
2009-10-07	3080.0447192826073	usp000h2gd	-12.517	166.382	7.8	CB53N	22:18:51.240	2009.0
2009-10-07	3861.389969529088	usp000h2g9	-13.005999999999998	166.51	7.7	DW41K	22:03:14.470	2009.0
2009-10-07	2448.9103171887523	usp000h2g9	-13.005999999999998	166.51	7.7	KJ609	22:03:14.470	2009.0
2009-10-07	3798.814814978697	usp000h2g9	-13.005999999999998	166.51	7.7	GU513	22:03:14.470	2009.0
2009-10-07	2608.3361968563145	usp000h2g9	-13.005999999999998	166.51	7.7	ND61R	22:03:14.470	2009.0
2009-10-07	2144.7189192801484	usp000h2g9	-13.005999999999998	166.51	7.7	BR52P	22:03:14.470	2009.0
2009-10-07	3000.9732913892417	usp000h2g9	-13.005999999999998	166.51	7.7	VA50L	22:03:14.470	2009.0
2009-10-07	2227.203194337044	usp000h2g9	-13.005999999999998	166.51	7.7	TV51R	22:03:14.470	2009.0
2009-10-07	2829.319517387084	usp000h2g9	-13.005999999999998	166.51	7.7	CN53L	22:03:14.470	2009.0
2009-10-07	2692.1629443079005	usp000h2g9	-13.005999999999998	166.51	7.7	PY52R	22:03:14.470	2009.0
2009-10-07	3455.783810105204	usp000h2g9	-13.005999999999998	166.51	7.7	GH64L	22:03:14.470	2009.0
2009-10-07	3807.2895336503316	usp000h2g9	-13.005999999999998	166.51	7.7	HO54K	22:03:14.470	2009.0
2009-10-07	3041.256777303462	usp000h2g9	-13.005999999999998	166.51	7.7	CB53N	22:03:14.470	2009.0
2009-09-30	2353.770640151914	usp000h237	-0.72	99.867	7.6	HA419	10:16:09.250	2009.0
2009-09-30	2790.825419507939	usp000h237	-0.72	99.867	7.6	LM42J	10:16:09.250	2009.0
2009-09-30	3660.7036918628487	usp000h237	-0.72	99.867	7.6	DW41K	10:16:09.250	2009.0
2009-09-30	3027.321606571111	usp000h237	-0.72	99.867	7.6	GU421	10:16:09.250	2009.0
2009-09-30	3432.2453922290797	usp000h237	-0.72	99.867	7.6	09429	10:16:09.250	2009.0
2009-09-30	3660.426844645293	usp000h237	-0.72	99.867	7.6	CL424	10:16:09.250	2009.0
2009-09-30	2809.8546720954714	usp000h237	-0.72	99.867	7.6	LM42B	10:16:09.250	2009.0
2009-09-29	3553.1210115868917	usp000h1ys	-15.489	-172.095	8.1	KJ609	17:48:10.990	2009.0
2009-09-29	5731.066696756505	usp000h1ys	-15.489	-172.095	8.1	GU513	17:48:10.990	2009.0
2009-09-29	3844.730496236994	usp000h1ys	-15.489	-172.095	8.1	BR52P	17:48:10.990	2009.0
2009-09-29	5297.860603992368	usp000h1ys	-15.489	-172.095	8.1	VA50L	17:48:10.990	2009.0
2009-09-29	4384.278963651753	usp000h1ys	-15.489	-172.095	8.1	TV51R	17:48:10.990	2009.0
2009-09-29	4250.9820981943785	usp000h1ys	-15.489	-172.095	8.1	CN53L	17:48:10.990	2009.0
2009-09-29	5011.879409139645	usp000h1ys	-15.489	-172.095	8.1	PY52R	17:48:10.990	2009.0
2009-09-29	3438.7389350027565	usp000h1ys	-15.489	-172.095	8.1	GH64L	17:48:10.990	2009.0
2009-09-29	4916.047639192475	usp000h1ys	-15.489	-172.095	8.1	HO54K	17:48:10.990	2009.0
2009-09-29	5003.511801474206	usp000h1ys	-15.489	-172.095	8.1	MQ55M	17:48:10.990	2009.0
2009-09-29	4446.794806762104	usp000h1ys	-15.489	-172.095	8.1	CB53N	17:48:10.990	2009.0
2009-09-22	625.8643563045927	usp000h1rt	-3.775	141.958	5.6	PY52R	04:38:11.570	2009.0
2009-09-03	702.1034516120995	usp000h16f	31.14	130.014	6.2	IC437	13:26:17.950	2009.0
2009-09-03	580.0095360513036	usp000h16f	31.14	130.014	6.2	OK426	13:26:17.950	2009.0
2009-09-03	752.7033624109117	usp000h16f	31.14	130.014	6.2	AN438	13:26:17.950	2009.0
2009-09-03	1015.5546991335308	usp000h16f	31.14	130.014	6.2	TO536	13:26:17.950	2009.0
2009-09-03	1108.6335245395655	usp000h16f	31.14	130.014	6.2	CL424	13:26:17.950	2009.0
2009-08-09	1241.1508038226082	usp000h04j	33.167	137.944	7.1	OK426	10:55:55.110	2009.0
2009-08-09	2070.5296953322836	usp000h04j	33.167	137.944	7.1	BP440	10:55:55.110	2009.0
2009-08-09	1721.8751979964409	usp000h04j	33.167	137.944	7.1	KB548	10:55:55.110	2009.0
2009-08-09	1398.138316096537	usp000h04j	33.167	137.944	7.1	WK546	10:55:55.110	2009.0
2009-08-09	1866.5107580212427	usp000h04j	33.167	137.944	7.1	CL424	10:55:55.110	2009.0
2009-07-15	3668.8607203335782	usp000gz8j	-45.762	166.562	7.8	ND61R	09:22:29.030	2009.0
2009-07-15	2361.577635052844	usp000gz8j	-45.762	166.562	7.8	BR52P	09:22:29.030	2009.0
2009-07-15	3461.773752919938	usp000gz8j	-45.762	166.562	7.8	TV51R	09:22:29.030	2009.0
2009-07-15	3209.7250417668465	usp000gz8j	-45.762	166.562	7.8	JB57N	09:22:29.030	2009.0
2009-07-15	3574.71949516348	usp000gz8j	-45.762	166.562	7.8	SQ67Q	09:22:29.030	2009.0
2009-07-15	3965.489192516483	usp000gz8j	-45.762	166.562	7.8	CW46O	09:22:29.030	2009.0
2009-07-01	1111.3631870757438	usp000gytt	34.164	25.471	6.4	GM037	09:30:10.410	2009.0
2009-07-01	831.5606429975721	usp000gytt	34.164	25.471	6.4	IS141	09:30:10.410	2009.0
2009-07-01	713.6952306057068	usp000gytt	34.164	25.471	6.4	NI135	09:30:10.410	2009.0
2009-07-01	985.1733749201617	usp000gytt	34.164	25.471	6.4	VT139	09:30:10.410	2009.0
2009-04-06	995.901627211101	usp000gvtu	42.334	13.334	6.3	AT138	01:32:39.000	2009.0
2009-04-06	1246.0063438705877	usp000gvtu	42.334	13.334	6.3	MZ152	01:32:39.000	2009.0
2009-04-06	858.2114837996139	usp000gvtu	42.334	13.334	6.3	PQ052	01:32:39.000	2009.0
2009-04-06	1092.980521521355	usp000gvtu	42.334	13.334	6.3	DB049	01:32:39.000	2009.0
2009-04-06	1091.6010389117291	usp000gvtu	42.334	13.334	6.3	EB040	01:32:39.000	2009.0
2009-04-01	690.2035421845695	usp000gvmx	-3.522	144.102	6.4	PY52R	03:54:58.770	2009.0
2009-03-28	770.8813591350385	usp000gvh2	-2.952	139.543	6.0	PY52R	17:59:31.750	2009.0
2009-03-19	3290.981893518075	usp000gv5p	-23.043000000000006	-174.66	7.6	BR52P	18:17:40.470	2009.0
2009-03-19	3577.4497124434743	usp000gv5p	-23.043000000000006	-174.66	7.6	CN53L	18:17:40.470	2009.0
2009-03-19	2559.5664136142505	usp000gv5p	-23.043000000000006	-174.66	7.6	GH64L	18:17:40.470	2009.0
2009-01-15	2513.4354360170137	usp000gsmz	46.857	155.154	7.4	IC437	17:49:39.070	2009.0
2009-01-15	2724.5268489775713	usp000gsmz	46.857	155.154	7.4	YG431	17:49:39.070	2009.0
2009-01-15	2538.9424876117696	usp000gsmz	46.857	155.154	7.4	AN438	17:49:39.070	2009.0
2009-01-15	2777.206797537957	usp000gsmz	46.857	155.154	7.4	ML449	17:49:39.070	2009.0
2009-01-15	1797.1335692150287	usp000gsmz	46.857	155.154	7.4	TO536	17:49:39.070	2009.0
2009-01-15	2849.872412203281	usp000gsmz	46.857	155.154	7.4	JJ433	17:49:39.070	2009.0
2009-01-15	2330.6188319582666	usp000gsmz	46.857	155.154	7.4	YA462	17:49:39.070	2009.0
2009-01-03	3008.950704440187	usp000gs3t	-0.691	133.305	7.4	LM42J	22:33:40.290	2009.0
2009-01-03	2039.6530706760263	usp000gs3t	-0.691	133.305	7.4	GU513	22:33:40.290	2009.0
2009-01-03	2533.046318125502	usp000gs3t	-0.691	133.305	7.4	TV51R	22:33:40.290	2009.0
2009-01-03	3524.6798394726584	usp000gs2d	-0.414	132.885	7.7	YG431	19:43:50.650	2009.0
2009-01-03	3313.8711825031187	usp000gs2d	-0.414	132.885	7.7	HA419	19:43:50.650	2009.0
2009-01-03	3002.8586590458294	usp000gs2d	-0.414	132.885	7.7	LM42J	19:43:50.650	2009.0
2009-01-03	3943.0062194395477	usp000gs2d	-0.414	132.885	7.7	KJ609	19:43:50.650	2009.0
2009-01-03	3359.014877233951	usp000gs2d	-0.414	132.885	7.7	GU421	19:43:50.650	2009.0
2009-01-03	3926.264188477886	usp000gs2d	-0.414	132.885	7.7	MU43K	19:43:50.650	2009.0
2009-01-03	3021.02886570814	usp000gs2d	-0.414	132.885	7.7	OK426	19:43:50.650	2009.0
2009-01-03	3692.965204747568	usp000gs2d	-0.414	132.885	7.7	BR52P	19:43:50.650	2009.0
2009-01-03	2584.938758748012	usp000gs2d	-0.414	132.885	7.7	TV51R	19:43:50.650	2009.0
2009-01-03	4075.048167415613	usp000gs2d	-0.414	132.885	7.7	TO536	19:43:50.650	2009.0
2009-01-03	3930.9621371414864	usp000gs2d	-0.414	132.885	7.7	PE43K	19:43:50.650	2009.0
2009-01-03	3083.9817376799897	usp000gs2d	-0.414	132.885	7.7	CL424	19:43:50.650	2009.0
2009-01-03	3823.7389973565246	usp000gs2d	-0.414	132.885	7.7	JJ433	19:43:50.650	2009.0
2009-01-03	3146.651558938607	usp000gs2d	-0.414	132.885	7.7	LM42B	19:43:50.650	2009.0
2008-12-23	798.6199312716263	usp000gr91	44.555	10.41	5.4	GM037	15:24:22.470	2008.0
2008-12-23	350.17395118374554	usp000gr91	44.555	10.41	5.4	RA041	15:24:22.470	2008.0
2008-12-23	682.9504789428877	usp000gr91	44.555	10.41	5.4	PQ052	15:24:22.470	2008.0
2008-12-23	747.7590761080248	usp000gr91	44.555	10.41	5.4	VT139	15:24:22.470	2008.0
2008-12-23	755.9806568045819	usp000gr91	44.555	10.41	5.4	DB049	15:24:22.470	2008.0
2008-12-23	934.2185257000009	usp000gr91	44.555	10.41	5.4	EB040	15:24:22.470	2008.0
2008-12-23	340.4157095998615	usp000gr91	44.555	10.41	5.4	RO041	15:24:22.470	2008.0
2008-12-13	753.2327833585482	usp000gqgq	38.72	22.57	5.2	GM037	08:27:19.200	2008.0
2008-12-13	608.9177359851266	usp000gqgq	38.72	22.57	5.2	IS141	08:27:19.200	2008.0
2008-12-13	920.1289929410191	usp000gqgq	38.72	22.57	5.2	RA041	08:27:19.200	2008.0
2008-12-13	458.7781826612761	usp000gqgq	38.72	22.57	5.2	VT139	08:27:19.200	2008.0
2008-10-14	845.0904567499432	usp000gk76	38.85	23.62	5.2	GM037	02:06:34.700	2008.0
2008-10-14	522.2860736001047	usp000gk76	38.85	23.62	5.2	IS141	02:06:34.700	2008.0
2008-10-14	534.456547750018	usp000gk76	38.85	23.62	5.2	VT139	02:06:34.700	2008.0
